text,label
"07/15 CRUNCHYROLL*SUB 9.99 1,093.26",1
"2026-11-19 APPLE.COM/BILL $15.49 $7,244.96",1
02/23 PRE-AUTHORIZED PAYMENT COSTCO GAS W1275 $82.88,0
"Mar 21 PLAYSTATIONNETWORK SUB 9.99 3,044.74",1
06/19 nsf fee $216.84,0
04/28 ATM WITHDRAWAL 004412 121.51,0
Apr 08 CONTACTLESS PURCHASE E-TRANSFER SENT J. SMITH 140.89,0
Aug 26 HELLOFRESH*WK26 $17.99,1
PATREON INTERNET Nov 23 -9.99,1
TIM HORTONS #2231 2026-12-02 -47.50,0
2026-11-21 PRE-AUTHORIZED PAYMENT NETFLIX.COM AMSTERDAM $5.99,1
2026-10-28 2026-10-28 GREEN P PARKING 143.40,0
"10/19 CLAUDE.AI SUBSCRIPTION $19.99 $5,089.82",1
"aug 10 aug 10 dropbox intl 17.99 5,081.14",1
2026-01-02 CONTACTLESS PURCHASE DROPBOX INTL 11.99,1
"2026-03-25 DROPBOX.COM $54.99 $2,558.39",1
09/26 NO FRILLS #866 $113.71,0
aug 17 xbox live gold 4.99,1
04/21 POS PURCHASE CRAVETV BELL MEDIA $12.99,1
06/04 CONTACTLESS PURCHASE AMZN MKTP CA*2B4FZ8 253.77,0
"01/08 COSTCO WHOLESALE W550 161.24 5,908.68",0
PRESTO FARE TORONTO May 22 -242.03,0
"2026-03-13 2026-03-13 IMPARK00120199U 77.16 3,733.31",0
Jun 20 CONTACTLESS PURCHASE STARBUCKS #04521 123.83,0
2026-04-23 2026-04-23 TWITCHINTERACTIVE.COM 15.49,1
06/13 OPENAI SAN FRANCISCO $54.99,1
2026-06-23 CLAUDE.AI SUBSCRIPTION 7.99,1
CRAVE TORONTO ON Nov 14 -24.99,1
11/14 POS PURCHASE SUBWAY REST 12244 $156.50,0
Oct 24 POS PURCHASE APPLE.COM/BILL ON $5.99,1
"Dec 07 SONY PSN MEMBERSHIP 9.99 4,286.53",1
Jan 18 Jan 18 AUDIBLE*UK8FN2 12.99,1
subway rest 12244 dec 14 -61.40,0
04/09 POS PURCHASE DD DOORDASH SUSHI $104.89,0
"01/07 LYFT RIDE 27-04 $7.66 $7,750.20",0
Nov 20 CONTACTLESS PURCHASE NO FRILLS #866 169.63,0
2026-07-15 STARBUCKS #04521 234.74,0
2026-07-05 CONTACTLESS PURCHASE OVERDRAFT INTEREST 77.15,0
NORDSEC LTD Dec 04 -19.99,1
Jan 15 AMZN MKTP CA WWW.AMAZON.CA $139.58,0
06/04 CONTACTLESS PURCHASE UBEREATS.COM/BILL 253.30,0
"2026-02-27 GOOGLE *YouTubePremium $12.99 $1,904.06",1
07/07 CONTACTLESS PURCHASE CINEPLEX #7712 84.89,0
"2026-05-10 PRESTO AUTOLOAD $59.12 $7,676.87",0
Sep 02 PRE-AUTHORIZED PAYMENT ANTHROPIC PBC $14.99,1
Oct 24 CRUNCHYROLL MEMBERSHIP 10.99,1
SONY PSN MEMBERSHIP 06/18 -22.99,1
"2026-03-25 PLAYSTATIONNETWORK SUB $14.99 $3,824.41",1
2026-04-05 POS PURCHASE NORDVPN *SUBSCRIPTION $10.99,1
jul 22 patreon.com/bill $29.99,1
11/16 CONTACTLESS PURCHASE GOOGLE *YOUTUBE PREM 10.99,1
Nov 10 Nov 10 ANTHROPIC CLAUDE.AI 14.99,1
10/15 BELL CANADA BILL PAYMENT 155.43,0
"01/21 SUBWAY 42117-0 $71.41 $8,906.35",0
09/23 POS PURCHASE NOFRILLS FERRI'S $161.42,0
2026-07-08 POS PURCHASE GOOGLE ONE STORAGE $14.99,1
04/24 04/24 ACCOUNT MAINTENANCE FEE 238.82,0
"05/21 CHATGPT SUBSCRIPTION OPENAI.COM $22.99 $7,065.02",1
Jun 14 APPLE.COM/BILL 866-712-7753 54.99,1
"08/02 08/02 APPLE.COM/BILL 866-712-7753 10.99 4,545.51",1
2026-03-13 2026-03-13 E-TRANSFER RECEIVED 143.48,0
05/10 05/10 WAL-MART #1061 109.37,0
09/18 CONTACTLESS PURCHASE AUDIBLE.CA MEMBERSHIP 22.99,1
dollarama mtl may 10 -111.55,0
"05/04 EBAY O*12-34567 $222.65 $3,584.41",0
10/05 lcbo/rao #522 $123.67,0
"May 20 May 20 ABM WITHDRAWAL BR 2214 169.10 7,622.91",0
apr 09 apr 09 spotify p2b4f8 16.49,1
2026-05-18 POS PURCHASE ENBRIDGE GAS PAYMENT $149.88,0
Feb 04 AMAZON.CA*ORDER 158.44,0
Dec 22 PRE-AUTHORIZED PAYMENT APPLE STORE R121 $208.92,0
2026-02-17 2026-02-17 GOOGLE YOUTUBE MEMBER 11.99,1
2026-12-26 pre-authorized payment shell c02931 $101.62,0
2026-10-14 POS PURCHASE SHOPPERS DRUG MART #0984 $224.85,0
2026-03-27 2026-03-27 LOBLAWS #1029 21.78,0
2026-09-02 PLAYSTATION NETWORK 9.99,1
OVERDRAFT INTEREST Apr 14 -179.96,0
May 15 POS PURCHASE UBER TRIP $182.58,0
2026-04-13 COSTCO WHOLESALE W550 185.77 341.77,0
2026-10-28 2026-10-28 APPLE ICLOUD 50GB 15.49,1
04/23 04/23 LYFT CANADA INC 180.88,0
"10/25 SONY CRUNCHYROLL $9.99 $4,783.11",1
"Feb 02 LYFT *RIDE THU 9AM $54.39 $7,251.49",0
"08/26 MSFT * ONE MICROSOFT $16.49 $3,282.07",1
Sep 20 CONTACTLESS PURCHASE THE BEER STORE 2104 43.73,0
UBER *EATS PENDING Aug 09 -47.82,0
"09/20 MCDONALD'S #40265 168.95 3,806.19",0
2026-09-22 SPOTIFY AB 16.49,1
Apr 17 POS PURCHASE GOOGLE ONE STORAGE $16.49,1
"12/11 E-TRANSFER RECEIVED 158.29 4,105.58",0
09/15 CONTACTLESS PURCHASE STARBUCKS 800-782-7282 77.34,0
oct 28 oct 28 presto fare toronto 18.29,0
2026-12-11 2026-12-11 PETRO-CANADA 06715 143.14,0
"Jun 18 MICROSOFT 365 PERSONAL $11.99 $8,628.24",1
Nov 25 CONTACTLESS PURCHASE DD DOORDASH SUSHI 168.56,0
2026-03-27 DIRECT DEPOSIT PAYROLL $68.98,0
"nov 14 uber *eats pending 225.88 2,306.04",0
2026-02-27 TORONTO HYDRO BILL 219.63 821.25,0
2026-03-01 2026-03-01 STARBUCKS #04521 231.04,0
"05/20 05/20 DIRECT DEPOSIT PAYROLL 232.35 3,369.45",0
GOOGLE *YOUTUBE PREM 07/15 -12.99,1
2026-09-07 hellofresh canada $24.99,1
SWISS CHALET 1214 Jul 09 -127.21,0
"May 20 May 20 GOOGLE *YOUTUBE PREM 5.99 3,197.23",1
09/01 NETFLIX INTERNATIONAL B.V. 24.99 723.43,1
"2026-07-17 SUBWAY 42117-0 19.00 7,128.42",0
COSTCO.CA ONLINE 12/07 -223.08,0
Feb 25 CONTACTLESS PURCHASE GOODLIFE FITNESS 11.99,1
"06/10 SPOTIFY AB $29.99 $2,045.17",1
PATREON INTERNET 2026-02-26 -22.99,1
2026-05-26 2026-05-26 WAL-MART #1061 37.10,0
"12/11 12/11 starbucks coffee t886 128.67 8,389.43",0
CINEPLEX #7712 10/13 -173.36,0
Aug 09 OPENAI *CHATGPT SUBSCR 5.99,1
06/26 POS PURCHASE PROPERTY MGMT RENT $53.46,0
07/14 pre-authorized payment sony crunchyroll $19.99,1
"02/05 02/05 DOLLARAMA MTL 226.48 3,067.19",0
2026-04-05 INTACT INSURANCE PYMT $218.30,0
"Sep 14 PRESTO FARE TORONTO 3.69 8,074.40",0
03/26 POS PURCHASE CINEPLEX #7712 $40.75,0
2026-11-22 2026-11-22 PATREON INTERNET 12.99,1
10/16 UBER BV TRIP 4X2 65.89,0
"Jul 06 UBER TRIP $231.84 $7,668.71",0
Jun 16 CONTACTLESS PURCHASE OVERDRAFT INTEREST 48.20,0
Sep 06 POS PURCHASE XBOX GAME PASS $9.99,1
"06/24 AMAZON.CA*ORDER $43.22 $1,618.14",0
"Feb 17 TIM HORTONS #2231 96.82 3,720.36",0
GOOGLE *YouTubePremium 2026-10-08 -17.99,1
2026-03-23 OVERDRAFT INTEREST 209.69,0
apple icloud 50gb 06/25 -10.99,1
04/15 POS PURCHASE LYFT *RIDE THU 9AM $24.63,0
02/19 PRE-AUTHORIZED PAYMENT SHELL EASYPAY 4482 $257.38,0
08/06 CONTACTLESS PURCHASE PAYPAL *EBAY SELLER 123.72,0
lyft *ride thu 9am 2026-07-01 -165.47,0
2026-09-07 2026-09-07 NETFLIX.COM 4.99,1
Sep 04 HELLO FRESH TORONTO 10.99,1
MICROSOFT 365 PERSONAL Oct 02 -29.99,1
BEST BUY #611 05/19 -59.39,0
07/04 POS PURCHASE MCDONALD'S #40265 $251.93,0
"08/12 08/12 CRUNCHYROLL MEMBERSHIP 14.99 2,970.98",1
Aug 05 CONTACTLESS PURCHASE EBAY COMMERCE CDA 166.09,0
"2026-01-21 NORDVPN *SUBSCRIPTION 11.99 4,670.21",1
06/23 DROPBOX.COM $29.99 $155.79,1
2026-01-14 UBER TRIP $247.43,0
07/08 07/08 SPOTIFY P2B4F8 9.99,1
Dec 01 CONTACTLESS PURCHASE DISNEYPLUS.COM 15.49,1
04/13 PRESTO AUTOLOAD 213.86,0
Apr 26 UBER BV TRIP 4X2 $131.82,0
2026-01-02 CONTACTLESS PURCHASE THE BEER STORE 2104 141.16,0
Mar 09 DD DOORDASH SUSHI 189.62,0
2026-02-21 POS PURCHASE DOORDASH*BURGER KING $34.16,0
2026-11-04 POS PURCHASE APPLE.COM/BILL ON $10.99,1
2026-02-05 PRE-AUTHORIZED PAYMENT SDM #1121 TORONTO $69.47,0
CRAVETV BELL MEDIA 11/18 -11.99,1
02/06 02/06 THE BEER STORE 2104 55.94,0
AUDIBLE*UK8FN2 2026-03-22 -19.99,1
Jul 23 PRE-AUTHORIZED PAYMENT APPLE.COM/BILL 866-712-7753 $17.99,1
Mar 01 Mar 01 OPENAI SAN FRANCISCO 14.99,1
"Jul 05 AUDIBLE ADBL.CO/PYMT $9.99 $4,320.41",1
2026-01-27 TWITCH.TV/SUBS $11.99,1
mar 09 the beer store 2104 119.77,0
"Jan 22 UBEREATS.COM/BILL $131.62 $7,672.76",0
BESTBUY.CA #937 Feb 10 -246.03,0
interac e-trf sent 2026-12-24 -197.83,0
Oct 14 CONTACTLESS PURCHASE NSF FEE 89.27,0
2026-01-02 2026-01-02 AUDIBLE*UK8FN2 29.99,1
"10/26 GO TRANSIT UNION STN 236.97 8,929.50",0
01/17 NETFLIX INTERNATIONAL B.V. 11.99,1
01/02 PRE-AUTHORIZED PAYMENT XBOX LIVE GOLD $10.99,1
EXPRESS TECH LTD 2026-03-24 -11.99,1
NORDVPN.COM 2026-02-22 -9.99,1
"Sep 25 Sep 25 APPLE.COM/BILL 9.99 5,476.54",1
2026-04-25 2026-04-25 ebay commerce cda 32.43,0
"02/20 ESSO CIRCLE K 71234 18.76 5,174.85",0
05/08 PLAYSTATION NETWORK $54.99,1
12/23 SUBWAY FRANCHISE $37.12,0
2026-09-09 CONTACTLESS PURCHASE OPENAI *CHATGPT SUBSCR 19.99,1
"Mar 24 EBAY COMMERCE CDA 161.40 3,364.83",0
"Nov 15 Nov 15 PAYPAL *EBAY SELLER 29.59 8,146.85",0
Nov 16 Nov 16 ESSO CIRCLE K 71234 71.74,0
"03/03 03/03 TD INSURANCE PREAUTH 223.09 5,361.10",0
DOORDASH*BURGER KING 06/27 -129.26,0
"08/16 google one storage $22.99 $1,515.89",1
09/21 POS PURCHASE LANDMARK CINEMAS $109.81,0
Jul 06 CONTACTLESS PURCHASE ACCOUNT MAINTENANCE FEE 255.40,0
2026-12-09 CONTACTLESS PURCHASE BEST BUY #611 254.61,0
02/19 SDM #1121 TORONTO $171.95 $971.64,0
2026-05-20 PRE-AUTHORIZED PAYMENT EXPRESS TECH LTD $54.99,1
2026-03-07 PRE-AUTHORIZED PAYMENT NYT*NYTIMES SUBSCRIPTION $24.99,1
DOLLARAMA #423 2026-12-16 -214.33,0
"Aug 24 WALMART STORE #3115 $182.57 $7,680.45",0
"2026-04-18 2026-04-18 CHATGPT SUBSCRIPTION OPENAI.COM 7.99 5,420.07",1
"Jun 26 Jun 26 SONY PSN MEMBERSHIP 29.99 4,303.29",1
APPLE STORE R121 07/03 -59.07,0
06/04 CONTACTLESS PURCHASE GREEN P PARKING 221.63,0
11/16 ICLOUD+ STORAGE $12.99,1
"2026-04-27 2026-04-27 APPLE STORE YORKDALE 223.54 1,410.86",0
"2026-11-16 PRIME MEMBER AMZN.CA/BILL 17.99 3,422.58",1
11/14 NORDSEC LTD 17.99,1
01/09 pos purchase doordash*pizza pizza $242.97,0
10/22 EXPRESSVPN SUBSCR $15.49,1
"Jun 16 SHELL C02931 $246.73 $4,588.67",0
"2026-09-15 PRECISE PARKLINK TOR $257.36 $1,264.71",0
Sep 24 PRE-AUTHORIZED PAYMENT BELL CANADA BILL PAYMENT $100.30,0
2026-12-28 STARBUCKS 800-782-7282 3.86 962.43,0
"2026-08-18 lyft ride 27-04 $239.53 $2,603.82",0
12/19 PRE-AUTHORIZED PAYMENT CRUNCHYROLL*SUB $29.99,1
"Jul 27 GOOGLE*HELP.PAY# ONE-TIME 199.80 4,218.15",0
"Jun 10 DIRECT DEPOSIT PAYROLL $259.49 $7,599.37",0
"08/10 08/10 BELL CANADA BILL PAYMENT 39.87 4,390.94",0
"2026-08-03 XBOX GAME PASS 24.99 4,528.87",1
2026-12-04 sdm #1121 toronto 50.01,0
03/02 CONTACTLESS PURCHASE PRESTO FARE TORONTO 2.04,0
"2026-03-15 UBER BV TRIP 4X2 121.69 3,469.07",0
"Oct 13 NETFLIX.COM 24.99 2,012.92",1
2026-04-23 contactless purchase lyft ride 27-04 183.21,0
Jul 09 SPOTIFY P2B4F8 17.99,1
"02/04 02/04 AMZN MKTP CA WWW.AMAZON.CA 115.25 7,631.28",0
06/17 DOORDASH*BURGER KING 46.41,0
2026-09-06 PRECISE PARKLINK TOR $179.61,0
11/06 POS PURCHASE SHELL EASYPAY 4482 $168.50,0
01/10 costco wholesale w550 $42.94,0
05/24 POS PURCHASE SWISS CHALET 1214 $196.34,0
Jun 06 CONTACTLESS PURCHASE DISNEY+ BURBANK CA 22.99,1
Oct 02 XBOX GAME PASS $22.99,1
"2026-12-24 PETRO-CANADA 06715 202.95 4,578.23",0
2026-03-09 pre-authorized payment no frills #866 $186.37,0
"08/04 08/04 WALMART STORE #3115 227.23 7,379.39",0
01/23 PRECISE PARKLINK TOR 249.01 973.57,0
"05/20 05/20 LCBO/RAO #522 206.16 3,589.92",0
Jan 10 Jan 10 CRAVE TORONTO ON 7.99,1
AMZN MKTP CA*2B4FZ8 2026-02-05 -23.23,0
monthly plan fee 2026-01-18 -98.52,0
"2026-01-15 2026-01-15 NORDVPN *SUBSCRIPTION 17.99 7,777.15",1
COSTCO.CA ONLINE 2026-12-15 -149.15,0
03/10 POS PURCHASE SPOTIFY STOCKHOLM SE $9.99,1
2026-08-10 green p parking $95.54,0
Jan 04 POS PURCHASE SHELL CANADA PRODUCTS $147.96,0
May 01 May 01 CRAVETV BELL MEDIA 7.99 494.38,1
2026-04-03 2026-04-03 PLAYSTATIONNETWORK SUB 16.49,1
"Aug 16 INTACT INSURANCE PYMT 35.26 7,661.85",0
2026-03-01 2026-03-01 COSTCO.CA ONLINE 133.00,0
2026-09-20 CONTACTLESS PURCHASE SWISS CHALET 1214 160.24,0
Jan 06 PRE-AUTHORIZED PAYMENT NETFLIX INTERNATIONAL B.V. $22.99,1
2026-07-14 e-transfer sent j. smith 243.35,0
2026-09-17 POS PURCHASE MONTHLY PLAN FEE $138.14,0
COSTCO WHOLESALE W550 Nov 11 -80.83,0
2026-12-26 2026-12-26 OVERDRAFT PROTECTION FEE 95.67,0
01/02 POS PURCHASE NORDSEC LTD $54.99,1
08/19 08/19 GO TRANSIT UNION STN 172.97,0
"2026-10-25 HELLO FRESH TORONTO 10.99 7,298.06",1
"2026-10-21 2026-10-21 TWITCH.TV/SUBS 17.99 8,228.08",1
2026-08-16 starbucks #04521 $152.89,0
2026-11-26 2026-11-26 AUDIBLE.CA MEMBERSHIP 11.99,1
Feb 23 PRE-AUTHORIZED PAYMENT LYFT CANADA INC $129.51,0
"04/28 PETRO-CANADA 06715 $39.75 $7,932.68",0
